way_id,u,v,distance,highway,hour,weekday,travel_time
42,node_42_A,node_42_B,206,footway,22,2,149.2
42,node_42_A,node_42_B,206,footway,23,2,156.4
42,node_42_A,node_42_B,206,footway,0,3,154.2
42,node_42_A,node_42_B,206,footway,1,3,157.8
42,node_42_A,node_42_B,206,footway,2,3,143.1
42,node_42_A,node_42_B,206,footway,3,3,149.7
42,node_42_A,node_42_B,206,footway,4,3,146.7
42,node_42_A,node_42_B,206,footway,5,3,143.6
42,node_42_A,node_42_B,206,footway,6,3,145.1
42,node_42_A,node_42_B,206,footway,7,3,155.9
42,node_42_A,node_42_B,206,footway,8,3,156.7
42,node_42_A,node_42_B,206,footway,9,3,146.4
42,node_42_A,node_42_B,206,footway,10,3,149.2
42,node_42_A,node_42_B,206,footway,11,3,140.0
42,node_42_A,node_42_B,206,footway,12,3,143.0
42,node_42_A,node_42_B,206,footway,13,3,150.3
42,node_42_A,node_42_B,206,footway,14,3,158.6
42,node_42_A,node_42_B,206,footway,15,3,153.6
42,node_42_A,node_42_B,206,footway,16,3,158.4
42,node_42_A,node_42_B,206,footway,17,3,161.2
42,node_42_A,node_42_B,206,footway,18,3,147.0
42,node_42_A,node_42_B,206,footway,19,3,153.4
42,node_42_A,node_42_B,206,footway,20,3,149.3
42,node_42_A,node_42_B,206,footway,21,3,143.6
42,node_42_A,node_42_B,206,footway,22,3,148.4
42,node_42_A,node_42_B,206,footway,23,3,159.1
42,node_42_A,node_42_B,206,footway,0,4,155.7
42,node_42_A,node_42_B,206,footway,1,4,145.8
42,node_42_A,node_42_B,206,footway,2,4,137.9
42,node_42_A,node_42_B,206,footway,3,4,156.9
42,node_42_A,node_42_B,206,footway,4,4,140.2
42,node_42_A,node_42_B,206,footway,5,4,160.0
42,node_42_A,node_42_B,206,footway,6,4,157.0
42,node_42_A,node_42_B,206,footway,7,4,163.6
42,node_42_A,node_42_B,206,footway,8,4,159.5
42,node_42_A,node_42_B,206,footway,9,4,168.3
42,node_42_A,node_42_B,206,footway,10,4,158.7
42,node_42_A,node_42_B,206,footway,11,4,153.1
42,node_42_A,node_42_B,206,footway,12,4,153.3
42,node_42_A,node_42_B,206,footway,13,4,160.4
42,node_42_A,node_42_B,206,footway,14,4,159.2
42,node_42_A,node_42_B,206,footway,15,4,147.0
42,node_42_A,node_42_B,206,footway,16,4,160.1
42,node_42_A,node_42_B,206,footway,17,4,149.7
42,node_42_A,node_42_B,206,footway,18,4,163.1
42,node_42_A,node_42_B,206,footway,19,4,159.2
42,node_42_A,node_42_B,206,footway,20,4,158.0
42,node_42_A,node_42_B,206,footway,21,4,142.6
42,node_42_A,node_42_B,206,footway,22,4,160.1
42,node_42_A,node_42_B,206,footway,23,4,146.1
42,node_42_A,node_42_B,206,footway,0,5,158.1
42,node_42_A,node_42_B,206,footway,1,5,158.7
42,node_42_A,node_42_B,206,footway,2,5,147.6
42,node_42_A,node_42_B,206,footway,3,5,152.0
42,node_42_A,node_42_B,206,footway,4,5,149.2
42,node_42_A,node_42_B,206,footway,5,5,154.0
42,node_42_A,node_42_B,206,footway,6,5,156.8
42,node_42_A,node_42_B,206,footway,7,5,150.0
42,node_42_A,node_42_B,206,footway,8,5,152.0
42,node_42_A,node_42_B,206,footway,9,5,167.9
42,node_42_A,node_42_B,206,footway,10,5,163.1
42,node_42_A,node_42_B,206,footway,11,5,146.9
42,node_42_A,node_42_B,206,footway,12,5,142.3
42,node_42_A,node_42_B,206,footway,13,5,144.4
42,node_42_A,node_42_B,206,footway,14,5,159.0
42,node_42_A,node_42_B,206,footway,15,5,148.3
42,node_42_A,node_42_B,206,footway,16,5,169.2
42,node_42_A,node_42_B,206,footway,17,5,157.0
42,node_42_A,node_42_B,206,footway,18,5,155.0
42,node_42_A,node_42_B,206,footway,19,5,156.5
42,node_42_A,node_42_B,206,footway,20,5,141.0
42,node_42_A,node_42_B,206,footway,21,5,152.0
42,node_42_A,node_42_B,206,footway,22,5,158.9
42,node_42_A,node_42_B,206,footway,23,5,143.3
42,node_42_A,node_42_B,206,footway,0,6,148.5
42,node_42_A,node_42_B,206,footway,1,6,152.6
42,node_42_A,node_42_B,206,footway,2,6,157.6
42,node_42_A,node_42_B,206,footway,3,6,155.7
42,node_42_A,node_42_B,206,footway,4,6,160.3
42,node_42_A,node_42_B,206,footway,5,6,147.0
42,node_42_A,node_42_B,206,footway,6,6,147.3
42,node_42_A,node_42_B,206,footway,7,6,163.0
42,node_42_A,node_42_B,206,footway,8,6,156.5
42,node_42_A,node_42_B,206,footway,9,6,154.5
42,node_42_A,node_42_B,206,footway,10,6,164.6
42,node_42_A,node_42_B,206,footway,11,6,139.9
42,node_42_A,node_42_B,206,footway,12,6,147.3
42,node_42_A,node_42_B,206,footway,13,6,142.4
42,node_42_A,node_42_B,206,footway,14,6,139.8
42,node_42_A,node_42_B,206,footway,15,6,153.2
42,node_42_A,node_42_B,206,footway,16,6,152.0
42,node_42_A,node_42_B,206,footway,17,6,160.0
42,node_42_A,node_42_B,206,footway,18,6,171.2
42,node_42_A,node_42_B,206,footway,19,6,149.9
42,node_42_A,node_42_B,206,footway,20,6,149.3
42,node_42_A,node_42_B,206,footway,21,6,137.9
42,node_42_A,node_42_B,206,footway,22,6,152.9
42,node_42_A,node_42_B,206,footway,23,6,154.5
43,node_43_A,node_43_B,391,living_street,0,0,122.7
43,node_43_A,node_43_B,391,living_street,1,0,131.5
43,node_43_A,node_43_B,391,living_street,2,0,124.3
43,node_43_A,node_43_B,391,living_street,3,0,128.5
43,node_43_A,node_43_B,391,living_street,4,0,133.8
43,node_43_A,node_43_B,391,living_street,5,0,145.2
43,node_43_A,node_43_B,391,living_street,6,0,132.6
43,node_43_A,node_43_B,391,living_street,7,0,159.4
43,node_43_A,node_43_B,391,living_street,8,0,152.2
43,node_43_A,node_43_B,391,living_street,9,0,149.3
43,node_43_A,node_43_B,391,living_street,10,0,132.7
43,node_43_A,node_43_B,391,living_street,11,0,138.8
43,node_43_A,node_43_B,391,living_street,12,0,137.4
43,node_43_A,node_43_B,391,living_street,13,0,140.7
43,node_43_A,node_43_B,391,living_street,14,0,143.9
43,node_43_A,node_43_B,391,living_street,15,0,148.2
43,node_43_A,node_43_B,391,living_street,16,0,156.2
43,node_43_A,node_43_B,391,living_street,17,0,156.8
43,node_43_A,node_43_B,391,living_street,18,0,157.6
43,node_43_A,node_43_B,391,living_street,19,0,144.8
43,node_43_A,node_43_B,391,living_street,20,0,136.7
43,node_43_A,node_43_B,391,living_street,21,0,139.1
43,node_43_A,node_43_B,391,living_street,22,0,128.3
43,node_43_A,node_43_B,391,living_street,23,0,134.1
43,node_43_A,node_43_B,391,living_street,0,1,141.0
43,node_43_A,node_43_B,391,living_street,1,1,140.2
43,node_43_A,node_43_B,391,living_street,2,1,132.7
43,node_43_A,node_43_B,391,living_street,3,1,134.5
43,node_43_A,node_43_B,391,living_street,4,1,133.6
43,node_43_A,node_43_B,391,living_street,5,1,138.5
43,node_43_A,node_43_B,391,living_street,6,1,143.2
43,node_43_A,node_43_B,391,living_street,7,1,139.9
43,node_43_A,node_43_B,391,living_street,8,1,160.4
43,node_43_A,node_43_B,391,living_street,9,1,154.6
43,node_43_A,node_43_B,391,living_street,10,1,134.9
43,node_43_A,node_43_B,391,living_street,11,1,132.9
43,node_43_A,node_43_B,391,living_street,12,1,132.2
43,node_43_A,node_43_B,391,living_street,13,1,126.9
43,node_43_A,node_43_B,391,living_street,14,1,137.2
43,node_43_A,node_43_B,391,living_street,15,1,149.5
43,node_43_A,node_43_B,391,living_street,16,1,158.4
43,node_43_A,node_43_B,391,living_street,17,1,151.5
43,node_43_A,node_43_B,391,living_street,18,1,149.5
43,node_43_A,node_43_B,391,living_street,19,1,140.7
43,node_43_A,node_43_B,391,living_street,20,1,136.7
43,node_43_A,node_43_B,391,living_street,21,1,137.6
43,node_43_A,node_43_B,391,living_street,22,1,123.1
43,node_43_A,node_43_B,391,living_street,23,1,135.4
43,node_43_A,node_43_B,391,living_street,0,2,121.3
43,node_43_A,node_43_B,391,living_street,1,2,126.8
43,node_43_A,node_43_B,391,living_street,2,2,135.9
43,node_43_A,node_43_B,391,living_street,3,2,129.5
43,node_43_A,node_43_B,391,living_street,4,2,126.0
43,node_43_A,node_43_B,391,living_street,5,2,139.0
43,node_43_A,node_43_B,391,living_street,6,2,142.4
43,node_43_A,node_43_B,391,living_street,7,2,157.8
43,node_43_A,node_43_B,391,living_street,8,2,147.5
43,node_43_A,node_43_B,391,living_street,9,2,154.6
43,node_43_A,node_43_B,391,living_street,10,2,130.6
43,node_43_A,node_43_B,391,living_street,11,2,137.5
43,node_43_A,node_43_B,391,living_street,12,2,122.5
43,node_43_A,node_43_B,391,living_street,13,2,126.3
43,node_43_A,node_43_B,391,living_street,14,2,133.9
43,node_43_A,node_43_B,391,living_street,15,2,142.1
43,node_43_A,node_43_B,391,living_street,16,2,138.2
43,node_43_A,node_43_B,391,living_street,17,2,151.8
43,node_43_A,node_43_B,391,living_street,18,2,160.1
43,node_43_A,node_43_B,391,living_street,19,2,141.1
43,node_43_A,node_43_B,391,living_street,20,2,127.9
43,node_43_A,node_43_B,391,living_street,21,2,136.3
43,node_43_A,node_43_B,391,living_street,22,2,121.5
43,node_43_A,node_43_B,391,living_street,23,2,141.7
43,node_43_A,node_43_B,391,living_street,0,3,121.9
43,node_43_A,node_43_B,391,living_street,1,3,130.7
43,node_43_A,node_43_B,391,living_street,2,3,128.4
43,node_43_A,node_43_B,391,living_street,3,3,123.9
43,node_43_A,node_43_B,391,living_street,4,3,134.3
43,node_43_A,node_43_B,391,living_street,5,3,137.9
43,node_43_A,node_43_B,391,living_street,6,3,137.4
43,node_43_A,node_43_B,391,living_street,7,3,145.3
43,node_43_A,node_43_B,391,living_street,8,3,150.4
43,node_43_A,node_43_B,391,living_street,9,3,158.8
43,node_43_A,node_43_B,391,living_street,10,3,135.2
43,node_43_A,node_43_B,391,living_street,11,3,133.4
43,node_43_A,node_43_B,391,living_street,12,3,136.4
43,node_43_A,node_43_B,391,living_street,13,3,134.3
43,node_43_A,node_43_B,391,living_street,14,3,143.3
43,node_43_A,node_43_B,391,living_street,15,3,148.9
43,node_43_A,node_43_B,391,living_street,16,3,146.0
43,node_43_A,node_43_B,391,living_street,17,3,156.2
43,node_43_A,node_43_B,391,living_street,18,3,148.9
43,node_43_A,node_43_B,391,living_street,19,3,137.9
43,node_43_A,node_43_B,391,living_street,20,3,125.5
43,node_43_A,node_43_B,391,living_street,21,3,135.7
43,node_43_A,node_43_B,391,living_street,22,3,127.0
43,node_43_A,node_43_B,391,living_street,23,3,133.8
43,node_43_A,node_43_B,391,living_street,0,4,135.5
43,node_43_A,node_43_B,391,living_street,1,4,125.3
43,node_43_A,node_43_B,391,living_street,2,4,131.4
43,node_43_A,node_43_B,391,living_street,3,4,136.2
43,node_43_A,node_43_B,391,living_street,4,4,122.3
43,node_43_A,node_43_B,391,living_street,5,4,138.1
43,node_43_A,node_43_B,391,living_street,6,4,141.2
43,node_43_A,node_43_B,391,living_street,7,4,145.0
43,node_43_A,node_43_B,391,living_street,8,4,163.3
43,node_43_A,node_43_B,391,living_street,9,4,142.9
43,node_43_A,node_43_B,391,living_street,10,4,137.1
43,node_43_A,node_43_B,391,living_street,11,4,146.4
43,node_43_A,node_43_B,391,living_street,12,4,132.5
43,node_43_A,node_43_B,391,living_street,13,4,124.1
43,node_43_A,node_43_B,391,living_street,14,4,131.1
43,node_43_A,node_43_B,391,living_street,15,4,142.3
43,node_43_A,node_43_B,391,living_street,16,4,138.5
43,node_43_A,node_43_B,391,living_street,17,4,145.9
43,node_43_A,node_43_B,391,living_street,18,4,141.3
43,node_43_A,node_43_B,391,living_street,19,4,139.5
43,node_43_A,node_43_B,391,living_street,20,4,128.7
43,node_43_A,node_43_B,391,living_street,21,4,128.6
43,node_43_A,node_43_B,391,living_street,22,4,140.1
43,node_43_A,node_43_B,391,living_street,23,4,141.0
43,node_43_A,node_43_B,391,living_street,0,5,123.8
43,node_43_A,node_43_B,391,living_street,1,5,126.9
43,node_43_A,node_43_B,391,living_street,2,5,126.9
43,node_43_A,node_43_B,391,living_street,3,5,133.8
43,node_43_A,node_43_B,391,living_street,4,5,125.4
43,node_43_A,node_43_B,391,living_street,5,5,127.9
43,node_43_A,node_43_B,391,living_street,6,5,143.6
43,node_43_A,node_43_B,391,living_street,7,5,155.3
43,node_43_A,node_43_B,391,living_street,8,5,144.5
43,node_43_A,node_43_B,391,living_street,9,5,142.8
43,node_43_A,node_43_B,391,living_street,10,5,152.3
43,node_43_A,node_43_B,391,living_street,11,5,135.5
43,node_43_A,node_43_B,391,living_street,12,5,123.4
43,node_43_A,node_43_B,391,living_street,13,5,133.2
43,node_43_A,node_43_B,391,living_street,14,5,141.0
43,node_43_A,node_43_B,391,living_street,15,5,152.0
43,node_43_A,node_43_B,391,living_street,16,5,152.6
43,node_43_A,node_43_B,391,living_street,17,5,141.2
43,node_43_A,node_43_B,391,living_street,18,5,150.7
43,node_43_A,node_43_B,391,living_street,19,5,150.2
43,node_43_A,node_43_B,391,living_street,20,5,132.2
43,node_43_A,node_43_B,391,living_street,21,5,136.0
43,node_43_A,node_43_B,391,living_street,22,5,126.3
43,node_43_A,node_43_B,391,living_street,23,5,136.2
43,node_43_A,node_43_B,391,living_street,0,6,130.5
43,node_43_A,node_43_B,391,living_street,1,6,133.3
43,node_43_A,node_43_B,391,living_street,2,6,135.1
43,node_43_A,node_43_B,391,living_street,3,6,122.7
43,node_43_A,node_43_B,391,living_street,4,6,127.5
43,node_43_A,node_43_B,391,living_street,5,6,141.2
43,node_43_A,node_43_B,391,living_street,6,6,147.5
43,node_43_A,node_43_B,391,living_street,7,6,140.1
43,node_43_A,node_43_B,391,living_street,8,6,153.2
43,node_43_A,node_43_B,391,living_street,9,6,139.0
43,node_43_A,node_43_B,391,living_street,10,6,138.8
43,node_43_A,node_43_B,391,living_street,11,6,134.8
43,node_43_A,node_43_B,391,living_street,12,6,131.0
43,node_43_A,node_43_B,391,living_street,13,6,128.7
43,node_43_A,node_43_B,391,living_street,14,6,133.3
43,node_43_A,node_43_B,391,living_street,15,6,136.4
43,node_43_A,node_43_B,391,living_street,16,6,145.8
43,node_43_A,node_43_B,391,living_street,17,6,161.9
43,node_43_A,node_43_B,391,living_street,18,6,156.6
43,node_43_A,node_43_B,391,living_street,19,6,150.8
43,node_43_A,node_43_B,391,living_street,20,6,140.0
43,node_43_A,node_43_B,391,living_street,21,6,130.3
43,node_43_A,node_43_B,391,living_street,22,6,136.6
43,node_43_A,node_43_B,391,living_street,23,6,129.9
44,node_44_A,node_44_B,170,residential,0,0,32.2
44,node_44_A,node_44_B,170,residential,1,0,36.8
44,node_44_A,node_44_B,170,residential,2,0,31.6
44,node_44_A,node_44_B,170,residential,3,0,33.2
44,node_44_A,node_44_B,170,residential,4,0,33.8
44,node_44_A,node_44_B,170,residential,5,0,34.4
44,node_44_A,node_44_B,170,residential,6,0,35.0
44,node_44_A,node_44_B,170,residential,7,0,42.9
44,node_44_A,node_44_B,170,residential,8,0,41.1
44,node_44_A,node_44_B,170,residential,9,0,38.4
44,node_44_A,node_44_B,170,residential,10,0,36.3
44,node_44_A,node_44_B,170,residential,11,0,33.5
44,node_44_A,node_44_B,170,residential,12,0,35.5
44,node_44_A,node_44_B,170,residential,13,0,32.7
44,node_44_A,node_44_B,170,residential,14,0,35.9
44,node_44_A,node_44_B,170,residential,15,0,39.6
44,node_44_A,node_44_B,170,residential,16,0,39.3
44,node_44_A,node_44_B,170,residential,17,0,40.6
44,node_44_A,node_44_B,170,residential,18,0,39.3
44,node_44_A,node_44_B,170,residential,19,0,40.1
44,node_44_A,node_44_B,170,residential,20,0,34.1
44,node_44_A,node_44_B,170,residential,21,0,37.1
44,node_44_A,node_44_B,170,residential,22,0,32.0
44,node_44_A,node_44_B,170,residential,23,0,33.8
44,node_44_A,node_44_B,170,residential,0,1,35.0
44,node_44_A,node_44_B,170,residential,1,1,34.6
44,node_44_A,node_44_B,170,residential,2,1,34.9
44,node_44_A,node_44_B,170,residential,3,1,32.1
44,node_44_A,node_44_B,170,residential,4,1,32.8
44,node_44_A,node_44_B,170,residential,5,1,32.8
44,node_44_A,node_44_B,170,residential,6,1,38.9
44,node_44_A,node_44_B,170,residential,7,1,38.3
44,node_44_A,node_44_B,170,residential,8,1,37.8
44,node_44_A,node_44_B,170,residential,9,1,37.0
44,node_44_A,node_44_B,170,residential,10,1,39.1
44,node_44_A,node_44_B,170,residential,11,1,36.4
44,node_44_A,node_44_B,170,residential,12,1,37.1
44,node_44_A,node_44_B,170,residential,13,1,33.9
44,node_44_A,node_44_B,170,residential,14,1,38.3
44,node_44_A,node_44_B,170,residential,15,1,37.6
44,node_44_A,node_44_B,170,residential,16,1,42.7
44,node_44_A,node_44_B,170,residential,17,1,38.7
44,node_44_A,node_44_B,170,residential,18,1,36.9
44,node_44_A,node_44_B,170,residential,19,1,35.3
44,node_44_A,node_44_B,170,residential,20,1,36.8
44,node_44_A,node_44_B,170,residential,21,1,34.6
44,node_44_A,node_44_B,170,residential,22,1,31.8
44,node_44_A,node_44_B,170,residential,23,1,32.3
44,node_44_A,node_44_B,170,residential,0,2,32.3
44,node_44_A,node_44_B,170,residential,1,2,33.9
44,node_44_A,node_44_B,170,residential,2,2,35.5
44,node_44_A,node_44_B,170,residential,3,2,36.6
44,node_44_A,node_44_B,170,residential,4,2,33.9
44,node_44_A,node_44_B,170,residential,5,2,35.7
44,node_44_A,node_44_B,170,residential,6,2,39.7
44,node_44_A,node_44_B,170,residential,7,2,39.8
44,node_44_A,node_44_B,170,residential,8,2,43.2
44,node_44_A,node_44_B,170,residential,9,2,36.7
44,node_44_A,node_44_B,170,residential,10,2,34.9
44,node_44_A,node_44_B,170,residential,11,2,36.1
44,node_44_A,node_44_B,170,residential,12,2,32.5
44,node_44_A,node_44_B,170,residential,13,2,33.5
44,node_44_A,node_44_B,170,residential,14,2,33.8
44,node_44_A,node_44_B,170,residential,15,2,40.0
44,node_44_A,node_44_B,170,residential,16,2,37.6
44,node_44_A,node_44_B,170,residential,17,2,43.7
44,node_44_A,node_44_B,170,residential,18,2,38.8
44,node_44_A,node_44_B,170,residential,19,2,37.6
44,node_44_A,node_44_B,170,residential,20,2,37.8
44,node_44_A,node_44_B,170,residential,21,2,37.1
44,node_44_A,node_44_B,170,residential,22,2,36.7
44,node_44_A,node_44_B,170,residential,23,2,32.2
44,node_44_A,node_44_B,170,residential,0,3,34.5
44,node_44_A,node_44_B,170,residential,1,3,33.4
44,node_44_A,node_44_B,170,residential,2,3,34.5
44,node_44_A,node_44_B,170,residential,3,3,32.2
44,node_44_A,node_44_B,170,residential,4,3,32.9
44,node_44_A,node_44_B,170,residential,5,3,34.7
44,node_44_A,node_44_B,170,residential,6,3,37.5
44,node_44_A,node_44_B,170,residential,7,3,39.7
44,node_44_A,node_44_B,170,residential,8,3,41.0
44,node_44_A,node_44_B,170,residential,9,3,38.7
44,node_44_A,node_44_B,170,residential,10,3,39.7
44,node_44_A,node_44_B,170,residential,11,3,34.5
44,node_44_A,node_44_B,170,residential,12,3,33.6
44,node_44_A,node_44_B,170,residential,13,3,37.4
44,node_44_A,node_44_B,170,residential,14,3,35.3
44,node_44_A,node_44_B,170,residential,15,3,36.7
44,node_44_A,node_44_B,170,residential,16,3,42.1
44,node_44_A,node_44_B,170,residential,17,3,44.0
44,node_44_A,node_44_B,170,residential,18,3,38.1
44,node_44_A,node_44_B,170,residential,19,3,36.6
44,node_44_A,node_44_B,170,residential,20,3,33.5
44,node_44_A,node_44_B,170,residential,21,3,32.3
44,node_44_A,node_44_B,170,residential,22,3,36.3
44,node_44_A,node_44_B,170,residential,23,3,34.0
44,node_44_A,node_44_B,170,residential,0,4,34.8
44,node_44_A,node_44_B,170,residential,1,4,34.1
44,node_44_A,node_44_B,170,residential,2,4,33.4
44,node_44_A,node_44_B,170,residential,3,4,35.9
44,node_44_A,node_44_B,170,residential,4,4,36.6
44,node_44_A,node_44_B,170,residential,5,4,38.1
44,node_44_A,node_44_B,170,residential,6,4,39.5
44,node_44_A,node_44_B,170,residential,7,4,38.9
44,node_44_A,node_44_B,170,residential,8,4,40.5
44,node_44_A,node_44_B,170,residential,9,4,38.5
44,node_44_A,node_44_B,170,residential,10,4,38.0
44,node_44_A,node_44_B,170,residential,11,4,34.9
44,node_44_A,node_44_B,170,residential,12,4,34.3
44,node_44_A,node_44_B,170,residential,13,4,36.6
44,node_44_A,node_44_B,170,residential,14,4,35.5
44,node_44_A,node_44_B,170,residential,15,4,36.6
44,node_44_A,node_44_B,170,residential,16,4,40.8
44,node_44_A,node_44_B,170,residential,17,4,37.7
44,node_44_A,node_44_B,170,residential,18,4,39.3
44,node_44_A,node_44_B,170,residential,19,4,36.3
44,node_44_A,node_44_B,170,residential,20,4,37.5
44,node_44_A,node_44_B,170,residential,21,4,35.9
44,node_44_A,node_44_B,170,residential,22,4,32.4
44,node_44_A,node_44_B,170,residential,23,4,33.7
44,node_44_A,node_44_B,170,residential,0,5,36.6
44,node_44_A,node_44_B,170,residential,1,5,34.9
44,node_44_A,node_44_B,170,residential,2,5,31.6
44,node_44_A,node_44_B,170,residential,3,5,33.4
44,node_44_A,node_44_B,170,residential,4,5,36.2
44,node_44_A,node_44_B,170,residential,5,5,38.0
44,node_44_A,node_44_B,170,residential,6,5,39.1
44,node_44_A,node_44_B,170,residential,7,5,39.6
44,node_44_A,node_44_B,170,residential,8,5,39.4
44,node_44_A,node_44_B,170,residential,9,5,39.7
44,node_44_A,node_44_B,170,residential,10,5,36.1
44,node_44_A,node_44_B,170,residential,11,5,33.5
44,node_44_A,node_44_B,170,residential,12,5,34.2
44,node_44_A,node_44_B,170,residential,13,5,35.5
44,node_44_A,node_44_B,170,residential,14,5,36.5
44,node_44_A,node_44_B,170,residential,15,5,38.2
44,node_44_A,node_44_B,170,residential,16,5,42.1
44,node_44_A,node_44_B,170,residential,17,5,38.3
44,node_44_A,node_44_B,170,residential,18,5,37.0
44,node_44_A,node_44_B,170,residential,19,5,37.2
44,node_44_A,node_44_B,170,residential,20,5,33.1
44,node_44_A,node_44_B,170,residential,21,5,33.7
44,node_44_A,node_44_B,170,residential,22,5,33.1
44,node_44_A,node_44_B,170,residential,23,5,34.2
44,node_44_A,node_44_B,170,residential,0,6,35.6
44,node_44_A,node_44_B,170,residential,1,6,34.1
44,node_44_A,node_44_B,170,residential,2,6,32.6
44,node_44_A,node_44_B,170,residential,3,6,32.5
44,node_44_A,node_44_B,170,residential,4,6,32.8
44,node_44_A,node_44_B,170,residential,5,6,36.1
44,node_44_A,node_44_B,170,residential,6,6,37.8
44,node_44_A,node_44_B,170,residential,7,6,37.5
44,node_44_A,node_44_B,170,residential,8,6,44.0
44,node_44_A,node_44_B,170,residential,9,6,42.8
44,node_44_A,node_44_B,170,residential,10,6,38.0
44,node_44_A,node_44_B,170,residential,11,6,35.1
44,node_44_A,node_44_B,170,residential,12,6,36.6
44,node_44_A,node_44_B,170,residential,13,6,34.9
44,node_44_A,node_44_B,170,residential,14,6,34.6
44,node_44_A,node_44_B,170,residential,15,6,34.9
44,node_44_A,node_44_B,170,residential,16,6,40.4
44,node_44_A,node_44_B,170,residential,17,6,37.7
44,node_44_A,node_44_B,170,residential,18,6,41.4
44,node_44_A,node_44_B,170,residential,19,6,38.5
44,node_44_A,node_44_B,170,residential,20,6,37.0
44,node_44_A,node_44_B,170,residential,21,6,35.8
44,node_44_A,node_44_B,170,residential,22,6,36.0
44,node_44_A,node_44_B,170,residential,23,6,32.2
45,node_45_A,node_45_B,155,residential,0,0,32.6
45,node_45_A,node_45_B,155,residential,1,0,32.7
45,node_45_A,node_45_B,155,residential,2,0,32.2
45,node_45_A,node_45_B,155,residential,3,0,33.2
45,node_45_A,node_45_B,155,residential,4,0,29.8
45,node_45_A,node_45_B,155,residential,5,0,34.2
45,node_45_A,node_45_B,155,residential,6,0,33.1
45,node_45_A,node_45_B,155,residential,7,0,33.9
45,node_45_A,node_45_B,155,residential,8,0,38.0
45,node_45_A,node_45_B,155,residential,9,0,37.7
45,node_45_A,node_45_B,155,residential,10,0,34.1
45,node_45_A,node_45_B,155,residential,11,0,32.9
45,node_45_A,node_45_B,155,residential,12,0,32.1
45,node_45_A,node_45_B,155,residential,13,0,33.2
45,node_45_A,node_45_B,155,residential,14,0,32.1
45,node_45_A,node_45_B,155,residential,15,0,32.4
45,node_45_A,node_45_B,155,residential,16,0,35.3
45,node_45_A,node_45_B,155,residential,17,0,37.4
45,node_45_A,node_45_B,155,residential,18,0,34.8
45,node_45_A,node_45_B,155,residential,19,0,36.1
45,node_45_A,node_45_B,155,residential,20,0,30.4
45,node_45_A,node_45_B,155,residential,21,0,33.4
45,node_45_A,node_45_B,155,residential,22,0,32.7
45,node_45_A,node_45_B,155,residential,23,0,30.9
45,node_45_A,node_45_B,155,residential,0,1,30.1
45,node_45_A,node_45_B,155,residential,1,1,31.9
45,node_45_A,node_45_B,155,residential,2,1,31.4
45,node_45_A,node_45_B,155,residential,3,1,30.4
45,node_45_A,node_45_B,155,residential,4,1,29.4
45,node_45_A,node_45_B,155,residential,5,1,30.9
45,node_45_A,node_45_B,155,residential,6,1,33.4
45,node_45_A,node_45_B,155,residential,7,1,34.0
45,node_45_A,node_45_B,155,residential,8,1,38.3
45,node_45_A,node_45_B,155,residential,9,1,38.1
45,node_45_A,node_45_B,155,residential,10,1,35.3
45,node_45_A,node_45_B,155,residential,11,1,31.6
45,node_45_A,node_45_B,155,residential,12,1,32.6
45,node_45_A,node_45_B,155,residential,13,1,33.5
45,node_45_A,node_45_B,155,residential,14,1,32.2
45,node_45_A,node_45_B,155,residential,15,1,33.4
45,node_45_A,node_45_B,155,residential,16,1,36.0
45,node_45_A,node_45_B,155,residential,17,1,35.7
45,node_45_A,node_45_B,155,residential,18,1,34.4
45,node_45_A,node_45_B,155,residential,19,1,32.4
45,node_45_A,node_45_B,155,residential,20,1,31.7
45,node_45_A,node_45_B,155,residential,21,1,33.2
45,node_45_A,node_45_B,155,residential,22,1,31.7
45,node_45_A,node_45_B,155,residential,23,1,29.2
45,node_45_A,node_45_B,155,residential,0,2,29.8
45,node_45_A,node_45_B,155,residential,1,2,31.6
45,node_45_A,node_45_B,155,residential,2,2,30.9
45,node_45_A,node_45_B,155,residential,3,2,32.8
45,node_45_A,node_45_B,155,residential,4,2,30.4
45,node_45_A,node_45_B,155,residential,5,2,32.1
45,node_45_A,node_45_B,155,residential,6,2,34.0
45,node_45_A,node_45_B,155,residential,7,2,33.5
45,node_45_A,node_45_B,155,residential,8,2,37.1
45,node_45_A,node_45_B,155,residential,9,2,35.5
45,node_45_A,node_45_B,155,residential,10,2,33.2
45,node_45_A,node_45_B,155,residential,11,2,30.8
45,node_45_A,node_45_B,155,residential,12,2,30.8
45,node_45_A,node_45_B,155,residential,13,2,33.0
45,node_45_A,node_45_B,155,residential,14,2,30.3
45,node_45_A,node_45_B,155,residential,15,2,34.2
45,node_45_A,node_45_B,155,residential,16,2,37.6
45,node_45_A,node_45_B,155,residential,17,2,38.7
45,node_45_A,node_45_B,155,residential,18,2,36.4
45,node_45_A,node_45_B,155,residential,19,2,34.6
45,node_45_A,node_45_B,155,residential,20,2,34.1
45,node_45_A,node_45_B,155,residential,21,2,29.8
45,node_45_A,node_45_B,155,residential,22,2,32.4
45,node_45_A,node_45_B,155,residential,23,2,33.2
45,node_45_A,node_45_B,155,residential,0,3,29.8
45,node_45_A,node_45_B,155,residential,1,3,32.1
45,node_45_A,node_45_B,155,residential,2,3,30.9
45,node_45_A,node_45_B,155,residential,3,3,32.5
45,node_45_A,node_45_B,155,residential,4,3,33.9
